feature_id	title	type	status	priority	owner	subsystem_ids	component_ids	description	acceptance_criteria	non_goals	risk	level_of_effort	story_points	target_release	rfc_ids	adr_ids	source_uri	source_lines	created_at	updated_at	tags
FEAT-CE7E	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   *(Awaiting document content for analysis)*

---

I look forward to reviewing the architecture and providing a comprehensive summary.

---

Based on the analysis of `DOPEMUX_IMPLEMENTATION_GUIDE_v2.md`, here is the extracted technical blueprint."					0				docs/04-explanation/system-bible.md	1-11	2025-10-02T03:01:43.744640	2025-10-02T03:01:43.744642	architecture
FEAT-3819	4. Technology Stack Decisions	Feature	Proposed		Product Team	SUB-CORE-ARCHITECTU|SUB-4-KEY-ALGORITHM	COMP-4-metamcp-security-a|COMP-design-decisions-fro|COMP-core-architectural-d	"The technology choices reflect a commitment to open-source, cloud-native principles, and leveraging managed services to reduce operational overhead.

| Category | Technology Choice | Justification (if provided) |
| :--- | :--- | :--- |
| **Backend Services** | Go / Node.js | Chosen for high performance and concurrency (Go) and rapid development for I/O-bound services (Node.js). |
| **API Gateway** | Kong / Managed Cloud Gateway | Selected for its robust feature set, plugin architecture, and perf"					0				docs/04-explanation/system-bible.md	1-14	2025-10-02T03:01:43.754137	2025-10-02T03:01:43.754139	performance|api|architecture
FEAT-ECB4	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Overarching Design Principles:**
    *   **Domain-Driven Design (DDD):** Services are modeled around specific business domains (e.g., Identity, Order, Product), each with its own bounded context and data ownership.
    *   **Database per Service:** Each microservice owns and manages its own database schema to ensure loose coupling and prevent data-level integration issues.
    *   **API-First Design:** APIs are treated as first-class products, with contracts (e.g., OpenAPI specs) defined a"					0				docs/04-explanation/system-bible.md	1-23	2025-10-02T03:01:43.755633	2025-10-02T03:01:43.755635	database|api|architecture
FEAT-6CE9	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"- **Guiding Principles:** [Awaiting document content to analyze]
- **Key Constraints:** [Awaiting document content to analyze]

---

Of course. Based on the provided document `MCP_Integration_Patterns.md`, here is the extracted technical blueprint."					0				docs/04-explanation/system-bible.md	1-7	2025-10-02T03:01:43.756839	2025-10-02T03:01:43.756841	
FEAT-89B3	5. Unique User-Facing Features & Implementations	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-security-compliance|COMP-week-3-ux-enhancemen	"*   **ADHD-Optimized TUI:** A custom `tmux` configuration combined with React Ink components designed to minimize context switching and visual noise. The layout prioritizes a single, primary task pane with collapsible secondary information panels.
*   **RSD-Aware Feedback System:** The system is programmed to deliver feedback and error messages using non-judgmental, constructive language patterns based on predefined templates, a feature designed to mitigate Rejection Sensitive Dysphoria (RSD).
*"					0				docs/04-explanation/system-bible.md	1-5	2025-10-02T03:01:43.759174	2025-10-02T03:01:43.759175	architecture
FEAT-FB06	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Cloud-Native:** The system is designed to run on cloud infrastructure, leveraging elasticity, managed services, and ephemeral compute.
*   **Domain-Driven Design (DDD):** Service boundaries are drawn around specific business domains (e.g., Identity, Media Asset, Notification).
*   **Stateless Services:** All microservices should be stateless, with any required state externalized to a database, cache, or message log. This is critical for horizontal scaling and resiliency.
*   **Design for F"					0				docs/04-explanation/system-bible.md	1-11	2025-10-02T03:01:43.762284	2025-10-02T03:01:43.762285	database|architecture
FEAT-F36E	5. Technical Constraints & Decisions	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-design-decisions-fro|COMP-security-compliance	"- **Mandated Technologies:**
    - The core automation engine must be written in **Go**.
    - The system must be deployed as containerized microservices on an existing **Kubernetes (EKS) cluster**.
- **Existing System Integrations:**
    - Must integrate with the existing **PostgreSQL database**.
    - Must use the existing **`AuthService`** for user authentication (OAuth 2.0).
- **Architectural Decisions:**
    - A message queue (**RabbitMQ** is the likely choice) will be used to decouple auto"					0				docs/04-explanation/system-bible.md	1-9	2025-10-02T03:01:43.766311	2025-10-02T03:01:43.766313	database|security|architecture
FEAT-2CD5	6. Implementation Plan Summary	Capability	Proposed		Product Team	SUB-6-IMPLEMENTATIO	COMP-implementation|COMP-store-successful-imp|COMP-week-7-slash-command	"*   **Timeline:** A 16-week phased implementation plan.
*   **Phase 1 Deliverables:**
    1.  Core agent framework with a single-agent capability.
    2.  Letta Memory v1, utilizing a Redis-backed implementation for the working memory tier.
    3.  A functional CLI MVP built with React Ink, capable of basic file system interaction and code generation."					0				docs/04-explanation/system-bible.md	1-6	2025-10-02T03:01:43.767845	2025-10-02T03:01:43.767847	architecture
FEAT-8955	2. Methodology	Feature	Proposed		Product Team	SUB-2-EXA-RESEARCH-|SUB-2-SERVICE-LOOKU	COMP-2-sc-implement|COMP-2-exa-research-tools|COMP-2-link-decision-to-i	"- **Research Method:** The research was conducted as a **comparative feature review**. The analysis involved a qualitative, feature-by-feature comparison of `dopemux` against its competitors, based on official documentation and hands-on usage.
- **Sample Size / Test Environment:** The analysis was performed by comparing `dopemux` against a sample of four primary competitors:
    - `tmux`
    - `Zellij`
    - `WezTerm`
    - `Warp`"					0				docs/04-explanation/system-bible.md	1-7	2025-10-02T03:01:43.771123	2025-10-02T03:01:43.771124	testing
FEAT-3D52	3. Key Findings & Data	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-12-EXA-WEB-SEAR	COMP-3-voyage-rerank-2-5-|COMP-3-api-version-mismat|COMP-security-compliance	"The analysis identified several key feature gaps in `dopemux` when compared to established and modern alternatives.

- **Critical Missing Features:**
    - **Plugin System:** No system for extending functionality (unlike Zellij's WASM or WezTerm's Lua-based plugins).
    - **Scrollback Search:** Lacks the ability to search through the terminal history/scrollback buffer.
    - **Full Mouse Support:** Mouse support is only partial (pane resizing) and lacks text selection and pane selection capabil"					0				docs/04-explanation/system-bible.md	1-15	2025-10-02T03:01:43.771554	2025-10-02T03:01:43.771555	architecture
FEAT-7ADC	4. Conclusions & Implications	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-4-metamcp-security-a|COMP-security-compliance|COMP-week-3-ux-enhancemen	"- **Conclusions:** The research concludes that `dopemux` has a solid foundation in session management but significantly lags behind its competitors in three main areas:
    1.  **Extensibility** (plugins and scripting)
    2.  **Interactivity** (full mouse support and search)
    3.  **Modern Features** (collaboration and AI)
- **Implications & Recommendations:**
    1.  **Top Priority:** Implement a WebAssembly (WASM)-based plugin system to foster community contributions and feature growth.
   "					0				docs/04-explanation/system-bible.md	1-10	2025-10-02T03:01:43.772049	2025-10-02T03:01:43.772050	architecture
FEAT-0FB4	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Separation of Concerns (SoC):** The architecture strictly separates CLI parsing, business logic, process management, and presentation. This is the cornerstone of its modularity and maintainability.
*   **Configuration as Code:** Workflows and services are defined in declarative YAML files. This allows developers to version control their development environments alongside their application code.
*   **Stateless Commands:** Individual commands are designed to be as stateless as possible. All"					0				docs/04-explanation/system-bible.md	1-19	2025-10-02T03:01:43.775102	2025-10-02T03:01:43.775104	architecture
FEAT-89B1	5. Technical Constraints & Decisions	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-design-decisions-fro|COMP-security-compliance	"- **Mandated Technologies:**
    - **Backend:** Python (FastAPI framework)
    - **Frontend:** TypeScript, React
    - **Database:** PostgreSQL
- **Existing Systems Integration:**
    - Must integrate with the company's existing single sign-on (SSO) solution, Okta.
- **Architectural Decisions:**
    - The system must be built using a microservices architecture.
    - Data ingestion must be handled asynchronously via a message queue (RabbitMQ).
    - The entire solution must be deployed on Amazon"					0				docs/04-explanation/system-bible.md	1-11	2025-10-02T03:01:43.777102	2025-10-02T03:01:43.777103	database|architecture
FEAT-F17A	7. Critical Risks & Mitigation Strategies	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-7-leantime-api-and-w|COMP-critical-expert-insi|COMP-security-compliance	"- **State Synchronization Failure:**
  - **Risk:** Divergence in state between MCP servers leading to inconsistent system behavior.
  - **Mitigation:** Implement PBFT consensus for deterministic state replication.
- **Memory Retrieval Bottleneck:**
  - **Risk:** High-latency lookups in the Letta Memory system under heavy load.
  - **Mitigation:** Offload vector search to a dedicated Qdrant cluster; implement read-replicas for PostgreSQL.
- **LLM Hallucination Cascade:**
  - **Risk:** A single ag"					0				docs/04-explanation/system-bible.md	1-23	2025-10-02T03:01:43.779772	2025-10-02T03:01:43.779774	performance|architecture
FEAT-7335	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"- [Principle/Constraint 1, e.g., ""Stateless services""]
- [Principle/Constraint 2, e.g., ""Idempotent API endpoints""]
- [Principle/Constraint 3, e.g., ""Cloud-agnostic deployment""]

I am ready to begin as soon as you provide the document's content.

---

Based on the analysis of the technical implementation document `tmux-app-design.md`, here are the extracted engineering and architectural details."					0				docs/04-explanation/system-bible.md	1-10	2025-10-02T03:01:43.782513	2025-10-02T03:01:43.782514	api|architecture
FEAT-4097	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Guiding Principles:**
    *   **Simplicity:** The structure must be intuitive and free of unnecessary complexity. Headings, bullet points, and brief descriptions are the primary tools.
    *   **High Signal-to-Noise Ratio:** The list must be curated. Only high-quality, relevant, and functional resources should be included. This is a core principle of the ""awesome list"" format.
    *   **Maintainability:** The document should be easy for contributors to update. Clear categorization and cont"					0				docs/04-explanation/system-bible.md	1-17	2025-10-02T03:01:43.786805	2025-10-02T03:01:43.786806	testing|architecture
FEAT-894B	4. Conclusions & Implications	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-4-metamcp-security-a|COMP-security-compliance|COMP-week-3-ux-enhancemen	"- **Conclusions:** The hypothesis is supported. The multi-instance architecture is a viable solution that provides the required flexibility with a minimal and acceptable impact on performance and memory.
- **Implications & Recommendations:**
    - The project should proceed with merging the feature branch (`feature/multi-claude-instances`).
    - The new functionality must be clearly documented, including examples for instantiating and using named clients.
    - For future work, consider adding "					0				docs/04-explanation/system-bible.md	1-6	2025-10-02T03:01:43.787756	2025-10-02T03:01:43.787759	performance|architecture
FEAT-4F34	4. Technology Stack Decisions	Feature	Proposed		Product Team	SUB-CORE-ARCHITECTU|SUB-4-KEY-ALGORITHM	COMP-4-metamcp-security-a|COMP-design-decisions-fro|COMP-core-architectural-d	"*   **Go (Orchestration Service):** Chosen for its high performance, excellent support for concurrency (goroutines), and static typing, making it ideal for a high-throughput, reliable core service.
*   **Python (Worker Services):** Selected due to its extensive ecosystem of third-party libraries for data processing, machine learning, and other complex tasks, enabling rapid development of diverse worker capabilities.
*   **NATS (Message Bus):** Preferred for its simplicity, high performance, and "					0				docs/04-explanation/system-bible.md	1-8	2025-10-02T03:01:43.797235	2025-10-02T03:01:43.797237	database|performance|architecture
FEAT-4CED	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Cloud-Native:** The architecture is fundamentally designed for deployment on cloud infrastructure, leveraging containerization and orchestration.
*   **Asynchronous-First Communication:** Direct, synchronous calls between internal services are discouraged in favor of messaging to enhance resilience and scalability.
*   **Stateless Services:** Core application services (Orchestrator, Workers) are designed to be stateless. All long-lived state is externalized to the PostgreSQL database, allo"					0				docs/04-explanation/system-bible.md	1-18	2025-10-02T03:01:43.797994	2025-10-02T03:01:43.797995	database|security|testing|architecture
FEAT-977E	5. Design Principles & Constraints	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-5-claude-code-deskto|COMP-1-adhd-first-api-des|COMP-design-decisions-fro	"*   **Guiding Principles:** *[Analysis pending document content. Example: Domain-Driven Design (DDD), Infrastructure as Code (IaC), Security by Design.]*
*   **Key Constraints:** *[Analysis pending document content. Example: Must be deployed on AWS, must comply with GDPR, constrained to a specific budget for operational costs.]*

---

I look forward to receiving the document's content to complete this analysis for you.

---

Based on the document provided, here is the extracted information:"					0				docs/04-explanation/system-bible.md	1-12	2025-10-02T03:01:43.799094	2025-10-02T03:01:43.799095	security|architecture
