from_id	from_type	to_id	to_type	relation	rationale	confidence
RS-56649395	Research	FEAT-B908	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-490A	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-84D8	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-9370	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-6CBB	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-9D4C	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-9180	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-537B	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-1CD4	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-9DAD	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-2DAC	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-4B58	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-86CC	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-8C07	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-6956	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-23E4	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-109D	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-473A	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-1BA7	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-3B22	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-DBCC	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-DC27	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-448E	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-D174	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-5270	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-073F	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-6EE2	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-8A9D	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-294E	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-EEFB	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-6F19	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-00CF	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-8333	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-3A7A	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-2073	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-5C94	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-EF2A	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-5A0D	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-3F77	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-4C5E	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-6025	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-9DE5	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-0D07	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-A609	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-A79F	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-F58C	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-D56A	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-10D6	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-FB32	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	FEAT-3FDF	Feature	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-when-to-use-each-ser	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-getting-started-tuto	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-ready-to-start-imple	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-visual-documentation	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-2-7-category-archi	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-risks-and-mitigation	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-adr-default-embeddin	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-context	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-provider-configurati	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-adhd-accommodation	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-5-implement-test-dri	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-service-level-integr	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-activate-deep-focus-	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-key-features	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-dynamic-interface-ad	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-ingestor-system-sr	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-5-indexing-system-sr	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-environment-variable	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-hooks	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-implementation-steps	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-architect-agent-sy	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-architecture	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-instructions	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-app-directory-struct	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-examples	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-expected-performance	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-todo-add	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-execution-steps	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-natural-language-p	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-argument-parsing	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-setup-process	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-description	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-task-migrate-neo4j-d	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-new-storage-backends	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-3-mcp-integration-op	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-core-files	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-research-mode	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-22-analyze-project-c	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-pattern-2-team-colla	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-pattern-3-experiment	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-primary-interaction-	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-phase-2-enhanced-int	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-3-unit-test-implemen	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-integration-complexi	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-adhd-optimized-visua	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-status-bar-script-ar	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-api-not-enabled-in	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-3-api-version-mismat	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-common-api-setting-n	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-dopemux-memory-syste	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-available-http-endpo	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-example-1-graph-trav	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-integration-status	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-impact	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-4-upgraded-to-better	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-5-final-configuratio	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-quality-assurance	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-authentication-metho	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-immediate-actions-re	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-critical-fix-applied	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-unit-tests	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-1-login-and-initial-	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-current-development-	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-phase-1-development-	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-core-system-architec	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-market-risks	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-solid	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-context7-documentati	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-content-for-referenc	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-technology-stack-con	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-immediate-actions-th	Component	informs	Research provides relevant context	0.68
RS-56649395	Research	COMP-c94b0a37	Component	informs	Research provides relevant context	0.68
RS-41500168	Research	FEAT-05F0	Feature	informs	Research provides relevant context	0.68
RS-41500168	Research	FEAT-77F5	Feature	informs	Research provides relevant context	0.68
