research_id	title	research_type	status	author	date_collected	recency_days	source_quality	sample_size	method	claim_summary	key_findings	key_metrics	limitations	risks	recommendation	confidence	score_breakdown	sources	source_uri	source_lines	use_by	tags
RS-62942556	Unit Testing Patterns	Standards/Regulatory	Complete		2025-10-02	0	Medium			"**Mock LLM Responses**:
```python
@pytest.fixture
def mock_llm_client():
    """"""Mock LLM client for testing.""""""
    
    client = Mock(spec=BaseLLMClient)
    
    # Mock successful response
    client.generate.return_value = {
        ""text"": json.dumps(VALID_ENRICHMENT),
        ""usage"": {""input_t"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llms.md	1-45	2028-10-01	testing
RS-27142420	2. Error Handling Pattern	Standards/Regulatory	Complete		2025-10-02	0	High			"**Structured errors with RFC-7807 compliance:**
```python
from chatx.cli_errors import emit_problem"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llm-context.md	1-4	2028-10-01	
RS-66479979	When Adding New Features	Standards/Regulatory	Complete		2025-10-02	0	Medium			"1. **Start with Schema** (`src/chatx/schemas/`)
   ```python
   # Define data structures first
   class NewFeatureData(BaseModel):
       field: str = Field(..., description=""Purpose of this field"")
       config: Dict[str, Any] = Field(default_factory=dict)
   ```

2. **Follow Pipeline Convention**"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llm-context.md	1-36	2028-10-01	
RS-74448848	1. Define enrichment schema in src/chatx/schemas/enrichment.py	Tech Spike	Complete		2025-10-02	0	Medium			"class NewEnrichmentData(BaseModel):
    analysis_type: str
    confidence: float = Field(ge=0.0, le=1.0)
    findings: List[str] = Field(default_factory=list)"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llm-context.md	1-5	2026-03-31	
RS-38749457	2. Implement enricher in src/chatx/enrichment/	Tech Spike	Complete		2025-10-02	0	Medium			"class NewEnricher:
    async def enrich(self, chunk: Dict) -> NewEnrichmentData:
        # LLM analysis logic
        analysis = await llm_analyze(chunk[""text""])
        
        return NewEnrichmentData(
            analysis_type=""new_analysis"",
            confidence=analysis.confidence,
         "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llm-context.md	1-11	2026-03-31	
RS-19474254	CLI Command Structure	Standards/Regulatory	Complete		2025-10-02	0	Medium			"```python
@app.command()
def example_command(
    input_file: Path = typer.Argument(..., help=""Input file""),
    output: Path = typer.Option(None, ""--output"", ""-o"", help=""Output file""),
    verbose: bool = typer.Option(False, ""--verbose"", ""-v"", help=""Verbose output"")
):
    """"""Example command with s"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/llm-context.md	1-29	2028-10-01	
RS-78302956	7. Validation System (`src/chatx/schemas/`, `src/chatx/validate/`)	Standards/Regulatory	Complete		2025-10-02	0	High			"**Purpose**: Ensure data integrity and schema compliance throughout pipeline

**Validation Layers**:
- **Schema Validation**: JSON Schema enforcement at all pipeline stages
- **Business Logic**: Domain-specific validation rules
- **Privacy Compliance**: Policy Shield requirement verification

**Erro"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/architecture-comprehensive.md	1-13	2028-10-01	architecture
RS-51583059	8. Observability System (`src/chatx/obs/`, `src/chatx/utils/`)	Benchmark	Complete		2025-10-02	0	Medium			"**Purpose**: Monitoring, metrics, and artifact generation

**Key Components**:
- **Structured Logging**: JSON-formatted logs with rich context
- **Performance Metrics**: Processing throughput, latency, resource usage
- **Artifact Generation**: Redaction reports, validation summaries, run statistics
"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	usage	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/architecture-comprehensive.md	1-11	2025-12-31	performance
RS-33800445	Structured Error Management	Standards/Regulatory	Complete		2025-10-02	0	High			"**RFC-7807 Compliance**:
```json
{
  ""type"": ""https://chatx.dev/errors/invalid-input"",
  ""title"": ""Source path not found"",
  ""status"": 1,
  ""detail"": ""Path does not exist: /invalid/path"",
  ""instance"": ""/invalid/path""
}
```

**Error Classification**:
- **Validation Errors**: Schema violations, forma"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	"constraints; path not found"",; https://chatx.dev/errors/invalid-input"","	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/architecture-comprehensive.md	1-18	2028-10-01	
RS-34668629	Core Project Constraints	Standards/Regulatory	Complete		2025-10-02	0	High			"* **Privacy**: Policy Shield ≥99.5% coverage (≥99.9% strict), attachments NEVER cloud, local-first processing with optional cloud via `--allow-cloud`
* **Quality**: lint + mypy clean + pytest (≥**90%** coverage), RFC-7807 problem+json errors, JSON schema validation
* **Models**: Local Gemma-2-9B (te"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/CLAUDE.md	1-9	2028-10-01	testing
RS-81941673	TDD Implementation:	Standards/Regulatory	Complete		2025-10-02	0	High			"1. Read **AC** + **Interfaces** (reference `docs/` on-demand)
2. Generate failing tests (unit + integration + **RFC-7807** negative paths + edge cases)
3. **Local checks**:

```bash
python -m pip install -e .[dev]
ruff check .
mypy src
pytest --cov=src/chatx --cov-fail-under=90 --cov-report=term-mis"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	`docs/` on-demand)	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/CLAUDE.md	1-13	2028-10-01	
RS-69857605	Definition of Done	Standards/Regulatory	Complete		2025-10-02	0	High			"✅ Lint, types, tests **green**; coverage **≥ 90%** for changed code  
✅ JSON/HTTP **schemas valid**; errors are **RFC-7807** problem+json  
✅ Behavior documented; ADR stub if design shifted; clear commit message; TODO & next.md updated

---"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/CLAUDE.md	1-7	2028-10-01	architecture
RS-63591501	Method 1: Global System Installation	Tech Spike	Complete		2025-10-02	0	Medium			```bash						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/claude-platform-evolution/README.md	1-1	2026-03-31	
RS-24108306	Standard Development	Standards/Regulatory	Complete		2025-10-02	0	Medium			"```bash
cd frontend-app
claude-platform activate
claude-platform start
claude  # Now enhanced with Platform Evolution
```"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/claude-platform-evolution/QUICK_START.md	1-7	2028-10-01	
RS-77409104	Build System	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- **Hatchling** - Modern Python build backend
- **pyproject.toml** - Modern Python packaging standard"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/.serena/memories/tech_stack.md	1-2	2028-10-01	
RS-40632810	Tooling 🧰	Standards/Regulatory	Complete		2025-10-02	0	Medium			"> **Tooling** denotes applications that are built on top of Claude Code and consist of more components than slash-commands and `CLAUDE.md` files

[`ccexp`](https://github.com/nyatinte/ccexp) &nbsp; by &nbsp; [nyatinte](https://github.com/nyatinte)  &nbsp;&nbsp;⚖️&nbsp;&nbsp;MIT  
Interactive CLI too"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	https://github.com/nyatinte/ccexp; https://github.com/Piebald-AI; https://github.com/eckardt	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/README.md	1-34	2028-10-01	security|testing
RS-51889650	Orchestrators	Tech Spike	Complete		2025-10-02	0	Medium			"[`Claude Code Flow`](https://github.com/ruvnet/claude-code-flow) &nbsp; by &nbsp; [ruvnet](https://github.com/ruvnet)  &nbsp;&nbsp;⚖️&nbsp;&nbsp;MIT  
This mode serves as a code-first orchestration layer, enabling Claude to write, edit, test, and optimize code autonomously across recursive agent cyc"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	https://github.com/dtormoen; https://github.com/grahama1970/claude-task-runner; https://github.com/eyaltoledano/claude-task-master	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/README.md	1-24	2026-03-31	testing|architecture
RS-68782312	Context Loading & Priming	Standards/Regulatory	Complete		2025-10-02	0	Medium			"[`/context-prime`](https://github.com/elizaOS/elizaos.github.io/blob/main/.claude/commands/context-prime.md) &nbsp; by &nbsp; [elizaOS](https://github.com/elizaOS)  &nbsp;&nbsp;⚖️&nbsp;&nbsp;MIT  
Primes Claude with comprehensive project understanding by loading repository structure, setting develop"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	https://github.com/okuvshynov; https://github.com/yzyydev; https://github.com/ddisisto	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/README.md	1-23	2028-10-01	api
RS-69778672	Code Style Guidelines	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- Use strict typing (mypy enforced)
- Classes: PascalCase (`CompilerTest`)
- Functions/methods: snake_case (`compile_module()`)
- Constants: SCREAMING_SNAKE_CASE (`ALL_BACKENDS`)
- Organize imports by standard Python conventions
- Prefer specific imports: `from spy.errors import SPyError`
- Tests in"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/SPy/CLAUDE.md	1-9	2028-10-01	testing
RS-15974054	Validation & Testing	Tech Spike	Complete		2025-10-02	0	Medium			"- **Real Data**: Always test with actual data, never fake inputs
- **Expected Results**: Verify outputs against concrete expected results
- **No Mocking**: NEVER mock core functionality
- **MagicMock Ban**: MagicMock is strictly forbidden for testing core functionality
- **Meaningful Assertions**: U"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/claude-code-mcp-enhanced/CLAUDE.md	1-65	2026-03-31	testing
RS-66618816	Standard Components	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- **Logging**: Always use loguru for logging
  ```python
  from loguru import logger
  
  # Configure logger
  logger.add(""app.log"", rotation=""10 MB"")
  ```
- **CLI Structure**: Every command-line tool must use typer in a `cli.py` file
  ```python
  import typer
  
  app = typer.Typer()
  
  @app.co"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/claude-code-mcp-enhanced/CLAUDE.md	1-22	2028-10-01	
RS-81487481	Task Planning	Standards/Regulatory	Complete		2025-10-02	0	Medium			"All task plans must follow the standard structure defined in the Task Plan Guide:

- **Document Location**: Store in `docs/memory_bank/guides/TASK_PLAN_GUIDE.md`
- **Core Principles**: 
  - Detailed task descriptions for consistent understanding
  - Verification-first development approach
  - Versio"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/claude-code-mcp-enhanced/CLAUDE.md	1-18	2028-10-01	
RS-50409707	🔴 COMPLIANCE CHECK	Standards/Regulatory	Complete		2025-10-02	0	Medium			"As an agent, before completing a task, verify that your work adheres to ALL standards in this document. Confirm each of the following:

1. All files have appropriate documentation headers
2. Each module has a working validation function that produces expected results
3. Type hints are used properly "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/claude-code-mcp-enhanced/CLAUDE.md	1-16	2028-10-01	
RS-81969050	Build Commands	Tech Spike	Complete		2025-10-02	0	Medium			"- `./gradlew build` - Build the entire project
- `./gradlew test` - Run all tests
- `./gradlew test --tests ""com.didalgo.intellij.chatgpt.chat.metadata.UsageAggregatorTest""` - Run a specific test class
- `./gradlew test --tests ""*.StandardLanguageTest.testDetection""` - Run a specific test method
- `"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/AI-IntelliJ-Plugin/CLAUDE.md	1-8	2026-03-31	testing
RS-52878822	2. Context Manager (`bin/utils/context-manager.sh`)	Tech Spike	Complete		2025-10-02	0	Medium			"- Gathers and processes game state for context
- Extracts relevant player discoveries and progress
- Formats information for inclusion in prompts
- Manages context window limitations"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/Network-Chronicles/CLAUDE.md	1-5	2026-03-31	
RS-36469405	Implementation Summary	Standards/Regulatory	Complete		2025-10-02	0	Medium			"We've successfully implemented enhanced service discovery capabilities for Network Chronicles:

1. **Service Detection System**
   - Created `service-discovery.sh` script that safely detects running services on the local machine
   - Implemented detection for common services like web servers, databa"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/Network-Chronicles/CLAUDE.md	1-31	2028-10-01	database|architecture
RS-63068330	Code Style	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- Use `goimports` for formatting (run via `make`)
- Follow standard Go formatting conventions
- Group imports: standard library first, then third-party
- Use PascalCase for exported types/methods, camelCase for variables
- Add comments for public API and complex logic
- Place related functionality i"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/TPL/CLAUDE.md	1-7	2028-10-01	api
RS-76750214	Error Handling	Tech Spike	Complete		2025-10-02	0	Medium			"- Use custom `Error` type with detailed context
- Include error wrapping with `Unwrap()` method
- Return errors with proper context information (line, position)"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/TPL/CLAUDE.md	1-4	2026-03-31	
RS-69754269	Code Style Guidelines	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- C++17 standard with Qt 6 framework
- Classes use PascalCase naming (MainWindow, GitCommandRunner)
- Methods use camelCase naming (openRepository, setCurrentBranch)
- Private member variables use _ suffix or m pointer (data_, m)
- Constants and enums use UPPER_CASE or PascalCase
- Include order: cl"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/awesome-claude-code/resources/claude.md-files/Guitar/CLAUDE.md	1-12	2028-10-01	
